trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
8125,False,"{'a': 0.6, 'e': 0.017205950425851383}",20,15,9.291561218354696,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8126,False,"{'a': 0.6, 'e': 0.017197349601023853}",20,7,15.110305837396972,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
8127,False,"{'a': 0.6, 'e': 0.017188753075533796}",25,8,31.23074356070937,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8128,False,"{'a': 0.6, 'e': 0.017180160847232114}",20,16,6.456241249397821,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8129,False,"{'a': 0.6, 'e': 0.017171572913970735}",25,14,19.96161576673168,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8130,False,"{'a': 0.6, 'e': 0.017162989273602654}",30,10,35.50181875525946,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8131,False,"{'a': 0.6, 'e': 0.017154409923982}",20,11,19.77186845057669,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8132,False,"{'a': 0.6, 'e': 0.017145834862963918}",25,8,29.21971399270843,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8133,False,"{'a': 0.6, 'e': 0.017137264088404623}",30,20,14.534380037722924,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8134,False,"{'a': 0.6, 'e': 0.017128697598161453}",20,12,15.692592517270391,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8135,False,"{'a': 0.6, 'e': 0.017120135390092772}",25,11,25.035025549507647,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8136,False,"{'a': 0.6, 'e': 0.017111577462058016}",20,10,19.953196169094387,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8137,False,"{'a': 0.6, 'e': 0.017103023811917726}",20,12,13.60673081762505,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8138,False,"{'a': 0.6, 'e': 0.01709447443753348}",25,17,15.44353238920613,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8139,False,"{'a': 0.6, 'e': 0.017085929336767933}",25,11,30.415215294713377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8140,False,"{'a': 0.6, 'e': 0.017077388507484793}",20,13,16.188426300134616,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8141,False,"{'a': 0.6, 'e': 0.017068851947548886}",20,5,25.258774949740392,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8142,False,"{'a': 0.6, 'e': 0.017060319654826052}",20,6,-28.913172997515016,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
8143,False,"{'a': 0.6, 'e': 0.01705179162718321}",25,17,16.09383491406011,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8144,False,"{'a': 0.6, 'e': 0.017043267862488373}",30,19,22.272421803352046,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8145,False,"{'a': 0.6, 'e': 0.01703474835861059}",25,18,15.691656568841369,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8146,False,"{'a': 0.6, 'e': 0.017026233113419977}",20,14,10.748068645516021,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8147,False,"{'a': 0.6, 'e': 0.01701772212478774}",20,9,20.74162910642766,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8148,False,"{'a': 0.6, 'e': 0.017009215390586124}",25,10,27.81033651673423,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8149,False,"{'a': 0.6, 'e': 0.01700071290868843}",30,16,-16.072581443740788,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
8150,False,"{'a': 0.6, 'e': 0.016992214676969066}",25,11,26.385918176289987,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8151,False,"{'a': 0.6, 'e': 0.01698372069330346}",25,7,30.435299487418067,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8152,False,"{'a': 0.6, 'e': 0.016975230955568105}",30,10,38.89306632634096,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8153,False,"{'a': 0.6, 'e': 0.01696674546164059}",30,19,22.223274861946678,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8154,False,"{'a': 0.6, 'e': 0.016958264209399526}",30,18,20.150967943198598,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8155,False,"{'a': 0.6, 'e': 0.016949787196724603}",20,9,20.6470896317935,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8156,False,"{'a': 0.6, 'e': 0.016941314421496552}",20,8,21.203776093819883,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8157,False,"{'a': 0.6, 'e': 0.016932845881597214}",30,16,24.714557202153514,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8158,False,"{'a': 0.6, 'e': 0.01692438157490943}",20,8,26.54455101106759,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8159,False,"{'a': 0.6, 'e': 0.016915921499317116}",20,16,8.68985243843228,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8160,False,"{'a': 0.6, 'e': 0.01690746565270528}",20,6,23.946660598248968,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8161,False,"{'a': 0.6, 'e': 0.01689901403295994}",20,6,25.61891781829655,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8162,False,"{'a': 0.6, 'e': 0.016890566637968184}",20,7,21.887339582191178,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8163,False,"{'a': 0.6, 'e': 0.016882123465618192}",25,15,17.054957258632655,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8164,False,"{'a': 0.6, 'e': 0.016873684513799156}",20,14,11.398015717680034,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8165,False,"{'a': 0.6, 'e': 0.01686524978040132}",20,13,14.097627351129105,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8166,False,"{'a': 0.6, 'e': 0.01685681926331603}",30,23,13.714015274034844,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8167,False,"{'a': 0.6, 'e': 0.016848392960435644}",20,15,11.382128705257765,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8168,False,"{'a': 0.6, 'e': 0.01683997086965357}",20,8,22.70269816705667,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8169,False,"{'a': 0.6, 'e': 0.01683155298886432}",30,18,24.316563131430655,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8170,False,"{'a': 0.6, 'e': 0.016823139315963402}",20,12,15.761295129908495,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8171,False,"{'a': 0.6, 'e': 0.016814729848847403}",25,16,18.115605403206267,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8172,False,"{'a': 0.6, 'e': 0.016806324585413937}",20,6,23.860931608314562,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8173,False,"{'a': 0.6, 'e': 0.016797923523561718}",25,13,20.564444385310576,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8174,False,"{'a': 0.6, 'e': 0.01678952666119047}",20,13,14.354829644565678,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8175,False,"{'a': 0.6, 'e': 0.01678113399620096}",20,13,14.16007321710566,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8176,False,"{'a': 0.6, 'e': 0.016772745526495048}",25,12,24.8890726255625,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8177,False,"{'a': 0.6, 'e': 0.016764361249975608}",25,7,32.066642834686526,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8178,False,"{'a': 0.6, 'e': 0.016755981164546553}",25,16,16.639483683367697,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8179,False,"{'a': 0.6, 'e': 0.016747605268112892}",25,8,32.33767231076441,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8180,False,"{'a': 0.6, 'e': 0.016739233558580632}",30,24,8.500510516642143,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8181,False,"{'a': 0.6, 'e': 0.016730866033856838}",25,17,16.982190627278438,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8182,False,"{'a': 0.6, 'e': 0.01672250269184965}",20,8,22.0425264252805,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8183,False,"{'a': 0.6, 'e': 0.016714143530468226}",20,14,11.828093111631205,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8184,False,"{'a': 0.6, 'e': 0.016705788547622755}",25,14,20.784644645463235,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8185,False,"{'a': 0.6, 'e': 0.01669743774122452}",25,20,9.249346346504483,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8186,False,"{'a': 0.6, 'e': 0.016689091109185813}",30,9,-1.6211277997927231,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
8187,False,"{'a': 0.6, 'e': 0.016680748649419968}",25,16,16.129834140006267,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8188,False,"{'a': 0.6, 'e': 0.016672410359841357}",25,19,12.428407737487047,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8189,False,"{'a': 0.6, 'e': 0.016664076238365435}",20,6,27.82430009596988,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8190,False,"{'a': 0.6, 'e': 0.016655746282908664}",20,6,25.70957171662048,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8191,False,"{'a': 0.6, 'e': 0.016647420491388534}",25,13,23.3686214366177,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8192,False,"{'a': 0.6, 'e': 0.016639098861723624}",25,15,15.239523189045153,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8193,False,"{'a': 0.6, 'e': 0.01663078139183352}",20,11,-24.001363950164585,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
8194,False,"{'a': 0.6, 'e': 0.01662246807963884}",20,10,18.011578625129335,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8195,False,"{'a': 0.6, 'e': 0.016614158923061274}",25,2,35.58988388026494,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
8196,False,"{'a': 0.6, 'e': 0.01660585392002353}",30,10,39.91677469075439,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8197,False,"{'a': 0.6, 'e': 0.016597553068449334}",25,2,37.20891501294191,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
8198,False,"{'a': 0.6, 'e': 0.01658925636626351}",30,11,32.99522117366026,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
8199,False,"{'a': 0.6, 'e': 0.01658096381139186}",30,20,20.62071574885209,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8200,False,"{'a': 0.6, 'e': 0.016572675401761255}",25,10,28.76527444546502,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8201,False,"{'a': 0.6, 'e': 0.016564391135299568}",25,16,19.00815478548401,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8202,False,"{'a': 0.6, 'e': 0.016556111009935766}",25,18,12.25715255799752,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8203,False,"{'a': 0.6, 'e': 0.016547835023599803}",25,15,20.19881363481884,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8204,False,"{'a': 0.6, 'e': 0.016539563174222668}",35,16,37.70248894430942,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
8205,False,"{'a': 0.6, 'e': 0.016531295459736427}",30,16,29.195336500028247,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8206,False,"{'a': 0.6, 'e': 0.016523031878074135}",25,11,28.677605478711452,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8207,False,"{'a': 0.6, 'e': 0.016514772427169887}",20,14,12.49370036427864,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8208,False,"{'a': 0.6, 'e': 0.016506517104958845}",20,8,22.915440362112616,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8209,False,"{'a': 0.6, 'e': 0.016498265909377165}",20,16,5.5615260640019715,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8210,False,"{'a': 0.6, 'e': 0.016490018838362035}",20,3,15.543162987882477,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
8211,False,"{'a': 0.6, 'e': 0.016481775889851714}",25,11,25.295407975343682,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8212,False,"{'a': 0.6, 'e': 0.01647353706178545}",30,23,11.990873750810593,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8213,False,"{'a': 0.6, 'e': 0.016465302352103525}",20,5,27.673555742316395,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8214,False,"{'a': 0.6, 'e': 0.016457071758747287}",20,10,19.002640515923144,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8215,False,"{'a': 0.6, 'e': 0.016448845279659077}",20,8,18.45618254124995,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8216,False,"{'a': 0.6, 'e': 0.01644062291278227}",25,16,16.559050700549975,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8217,False,"{'a': 0.6, 'e': 0.016432404656061262}",25,7,32.64354917132261,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8218,False,"{'a': 0.6, 'e': 0.016424190507441518}",20,15,10.332996241473417,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8219,False,"{'a': 0.6, 'e': 0.016415980464869487}",20,3,26.057717102504796,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8220,False,"{'a': 0.6, 'e': 0.016407774526292645}",20,16,8.809940575594675,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8221,False,"{'a': 0.6, 'e': 0.016399572689659532}",25,13,22.12135967651585,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8222,False,"{'a': 0.6, 'e': 0.016391374952919677}",20,14,12.722836494620548,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8223,False,"{'a': 0.6, 'e': 0.016383181314023634}",25,11,28.548244355773807,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8224,False,"{'a': 0.6, 'e': 0.01637499177092302}",25,11,24.793649339870555,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8225,False,"{'a': 0.6, 'e': 0.016366806321570428}",20,11,15.164776922292784,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8226,False,"{'a': 0.6, 'e': 0.01635862496391949}",20,7,21.413525464725232,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8227,False,"{'a': 0.6, 'e': 0.016350447695924895}",25,15,20.14634990747626,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8228,False,"{'a': 0.6, 'e': 0.016342274515542307}",20,13,15.432658898984943,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8229,False,"{'a': 0.6, 'e': 0.01633410542072842}",20,11,20.083540220894378,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8230,False,"{'a': 0.6, 'e': 0.016325940409440985}",20,1,25.166740635183533,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
8231,False,"{'a': 0.6, 'e': 0.01631777947963874}",20,16,7.1730570123121336,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8232,False,"{'a': 0.6, 'e': 0.01630962262928145}",25,7,33.21190206717909,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8233,False,"{'a': 0.6, 'e': 0.016301469856329884}",20,16,8.23974085148608,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8234,False,"{'a': 0.6, 'e': 0.016293321158745884}",25,11,24.220225368556275,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8235,False,"{'a': 0.6, 'e': 0.016285176534492258}",20,3,31.69100689255818,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8236,False,"{'a': 0.6, 'e': 0.016277035981532836}",20,9,19.191434894206466,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8237,False,"{'a': 0.6, 'e': 0.01626889949783251}",20,10,21.849858517184472,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8238,False,"{'a': 0.6, 'e': 0.016260767081357142}",25,3,35.32064961862822,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
8239,False,"{'a': 0.6, 'e': 0.016252638730073616}",25,13,18.778332656895326,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8240,False,"{'a': 0.6, 'e': 0.01624451444194987}",20,11,16.524713293675735,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8241,False,"{'a': 0.6, 'e': 0.01623639421495482}",25,15,20.702548001924995,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8242,False,"{'a': 0.6, 'e': 0.016228278047058394}",20,11,17.205646646589713,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8243,False,"{'a': 0.6, 'e': 0.01622016593623158}",20,12,16.632302267368946,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8244,False,"{'a': 0.6, 'e': 0.016212057880446332}",25,11,23.12243604272168,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8245,False,"{'a': 0.6, 'e': 0.016203953877675623}",25,11,23.269571230181025,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8246,False,"{'a': 0.6, 'e': 0.016195853925893487}",35,21,28.199223385903917,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8247,False,"{'a': 0.6, 'e': 0.016187758023074914}",30,13,28.60205812689778,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8248,False,"{'a': 0.6, 'e': 0.01617966616719593}",20,14,10.080217098068193,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8249,False,"{'a': 0.6, 'e': 0.01617157835623356}",35,18,37.948421063283725,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8250,False,"{'a': 0.6, 'e': 0.016163494588165874}",20,8,23.96145103743994,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8251,False,"{'a': 0.6, 'e': 0.016155414860971922}",25,13,22.25554295113002,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8252,False,"{'a': 0.6, 'e': 0.016147339172631756}",25,18,12.049029308514168,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8253,False,"{'a': 0.6, 'e': 0.01613926752112648}",25,3,29.554639795170612,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
8254,False,"{'a': 0.6, 'e': 0.01613119990443817}",20,12,14.336762872942101,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8255,False,"{'a': 0.6, 'e': 0.016123136320549902}",25,5,31.352947754346353,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8256,False,"{'a': 0.6, 'e': 0.016115076767445814}",30,13,29.983750466169585,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8257,False,"{'a': 0.6, 'e': 0.016107021243111006}",20,5,2.8086639148540735,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
8258,False,"{'a': 0.6, 'e': 0.016098969745531575}",20,4,28.70571255135934,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8259,False,"{'a': 0.6, 'e': 0.016090922272694676}",25,11,29.738895570606747,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8260,False,"{'a': 0.6, 'e': 0.016082878822588433}",20,8,20.524566511876642,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8261,False,"{'a': 0.6, 'e': 0.016074839393201965}",20,8,18.133256954319556,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
8262,False,"{'a': 0.6, 'e': 0.01606680398252544}",20,10,19.185251876042745,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8263,False,"{'a': 0.6, 'e': 0.016058772588549996}",30,15,27.833719170752943,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8264,False,"{'a': 0.6, 'e': 0.016050745209267785}",20,9,22.859982410268998,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8265,False,"{'a': 0.6, 'e': 0.016042721842671942}",35,15,34.165909257999125,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8266,False,"{'a': 0.6, 'e': 0.01603470248675666}",25,19,12.147013869248635,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8267,False,"{'a': 0.6, 'e': 0.016026687139517083}",20,8,22.409552663946734,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8268,False,"{'a': 0.6, 'e': 0.016018675798949358}",25,19,14.106819411650475,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8269,False,"{'a': 0.6, 'e': 0.016010668463050683}",20,0,28.305045981339767,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8270,False,"{'a': 0.6, 'e': 0.016002665129819207}",20,10,19.731104472162837,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8271,False,"{'a': 0.6, 'e': 0.01599466579725408}",30,15,31.198390032130416,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8272,False,"{'a': 0.6, 'e': 0.0159866704633555}",20,8,24.568699842375462,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8273,False,"{'a': 0.6, 'e': 0.015978679126124624}",20,5,22.662529069504345,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8274,False,"{'a': 0.6, 'e': 0.015970691783563595}",25,11,24.80589296701522,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8275,False,"{'a': 0.6, 'e': 0.01596270843367561}",25,16,16.390765768636854,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8276,False,"{'a': 0.6, 'e': 0.015954729074464814}",30,13,34.126999469213146,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8277,False,"{'a': 0.6, 'e': 0.015946753703936358}",20,0,19.19329318247893,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
8278,False,"{'a': 0.6, 'e': 0.015938782320096424}",20,7,24.463811159813748,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8279,False,"{'a': 0.6, 'e': 0.015930814920952153}",20,14,8.20468342655327,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8280,False,"{'a': 0.6, 'e': 0.015922851504511698}",25,10,23.754728766114276,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8281,False,"{'a': 0.6, 'e': 0.015914892068784183}",30,19,20.44128654386146,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8282,False,"{'a': 0.6, 'e': 0.015906936611779787}",25,3,35.19908155916393,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
8283,False,"{'a': 0.6, 'e': 0.015898985131509624}",20,6,17.649547906859468,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
8284,False,"{'a': 0.6, 'e': 0.015891037625985815}",20,3,28.639922766618994,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8285,False,"{'a': 0.6, 'e': 0.015883094093221507}",30,22,14.95273094458727,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8286,False,"{'a': 0.6, 'e': 0.015875154531230805}",20,13,11.946295300102314,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8287,False,"{'a': 0.6, 'e': 0.015867218938028806}",30,13,32.42407280441354,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8288,False,"{'a': 0.6, 'e': 0.015859287311631637}",25,0,41.4657013480971,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
8289,False,"{'a': 0.6, 'e': 0.01585135965005638}",20,8,25.002370977572514,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8290,False,"{'a': 0.6, 'e': 0.0158434359513211}",20,8,22.379903801819495,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8291,False,"{'a': 0.6, 'e': 0.01583551621344491}",25,11,25.986800375118634,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8292,False,"{'a': 0.6, 'e': 0.015827600434447853}",25,16,18.144584590391293,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8293,False,"{'a': 0.6, 'e': 0.015819688612350974}",20,8,21.77476587943358,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8294,False,"{'a': 0.6, 'e': 0.015811780745176342}",30,13,30.47925882666489,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8295,False,"{'a': 0.6, 'e': 0.015803876830946983}",25,20,10.135938902505092,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8296,False,"{'a': 0.6, 'e': 0.01579597686768691}",30,16,29.148580779530022,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8297,False,"{'a': 0.6, 'e': 0.015788080853421125}",20,11,15.766378104977939,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8298,False,"{'a': 0.6, 'e': 0.015780188786175646}",25,17,13.130690187528407,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8299,False,"{'a': 0.6, 'e': 0.01577230066397745}",20,8,23.640189175193772,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8300,False,"{'a': 0.6, 'e': 0.015764416484854486}",20,10,17.399694585086046,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8301,False,"{'a': 0.6, 'e': 0.015756536246835737}",25,13,21.355885162905487,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8302,False,"{'a': 0.6, 'e': 0.015748659947951136}",25,8,32.256109945090344,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8303,False,"{'a': 0.6, 'e': 0.015740787586231587}",20,6,24.400936979385506,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8304,False,"{'a': 0.6, 'e': 0.015732919159709032}",20,13,9.268588670216122,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8305,False,"{'a': 0.6, 'e': 0.015725054666416348}",20,14,2.918600235522464,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
8306,False,"{'a': 0.6, 'e': 0.015717194104387402}",25,14,21.49528157598238,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8307,False,"{'a': 0.6, 'e': 0.015709337471657075}",30,18,20.00086585291625,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
